Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Classe;58.478.226/0001-82;2025-06-01;1;2025-07-14;FII MANATI TURMALINA;2025-02-05;INVESTIDOR PROFISSIONAL;;241784.2995;N;N;;;;Determinado;2030-02-01;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;58.478.226/0001-82;2025-07-01;1;2025-08-15;FII MANATI TURMALINA;2025-02-13;INVESTIDOR PROFISSIONAL;;633518.599;N;N;;;;Determinado;2030-02-01;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;58.478.226/0001-82;2025-08-01;1;2025-09-12;FII MANATI TURMALINA;2025-02-13;INVESTIDOR PROFISSIONAL;;316759.2995;N;N;;Multicategoria;Ativa;Determinado;2030-02-01;31/12;N;N;S;N;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;58.478.226/0001-82;2025-09-01;1;2025-10-14;FII MANATI TURMALINA;2025-02-13;INVESTIDOR PROFISSIONAL;;316759.2995;N;N;;Multicategoria;Definida;Determinado;2030-02-01;31/12;N;N;S;N;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;58.478.291/0001-08;2025-02-01;1;2025-03-17;OPEN KAPITAL FII RESP LTDA;2025-02-12;INVESTIDOR PROFISSIONAL;;400000;N;N;;;;Indeterminado;;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;58.478.291/0001-08;2025-03-01;1;2025-04-11;OPEN KAPITAL FII RESP LTDA;2025-02-12;INVESTIDOR PROFISSIONAL;;2100000;N;N;;;;Indeterminado;;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;58.478.291/0001-08;2025-04-01;1;2025-05-12;OPEN KAPITAL FII RESP LTDA;2025-02-12;INVESTIDOR PROFISSIONAL;BR0NALCTF005;2100000;N;N;;;;Indeterminado;;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;(11) 3563-4389;(11) 3563-4318;https://www.daycoval.com.br/investimento;informes.regulatorios@bancodaycoval.com
Classe;58.478.291/0001-08;2025-05-01;1;2025-06-09;OPEN KAPITAL FII RESP LTDA;2025-02-12;INVESTIDOR PROFISSIONAL;BR0NALCTF005;2100000;N;N;;;;Indeterminado;;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;58.478.291/0001-08;2025-06-01;1;2025-07-14;OPEN KAPITAL FII RESP LTDA;2025-02-12;INVESTIDOR PROFISSIONAL;BR0NALCTF005;2100000;N;N;;;;Indeterminado;;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;58.478.291/0001-08;2025-07-01;1;2025-08-12;OPEN K FII;2025-02-12;INVESTIDOR PROFISSIONAL;BR0NALCTF005;2100000;N;N;;;;Indeterminado;;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;58.478.291/0001-08;2025-08-01;1;2025-09-12;OPEN K FII;2025-02-12;INVESTIDOR PROFISSIONAL;BR0NALCTF005;2100000;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;58.478.291/0001-08;2025-09-01;1;2025-10-14;OPEN KAPITAL FII RESP LTDA;2025-02-12;INVESTIDOR PROFISSIONAL;BR0NALCTF005;2100000;N;N;;Multicategoria;Definida;Indeterminado;;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;58.495.684/0001-20;2025-01-01;1;2025-02-12;DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-22;INVESTIDOR PROFISSIONAL;BR0N1XCTF004;1054.54549793;S;S;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;58.495.684/0001-20;2025-02-01;1;2025-03-17;DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-22;INVESTIDOR PROFISSIONAL;BR0N1XCTF004;3252.08428199;S;S;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;58.495.684/0001-20;2025-03-01;1;2025-04-14;DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-22;INVESTIDOR PROFISSIONAL;BR0N1XCTF004;4339.43794568;S;S;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;58.495.684/0001-20;2025-04-01;1;2025-05-13;DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-22;INVESTIDOR PROFISSIONAL;BR0N1XCTF004;4347.45037879;S;S;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;58.495.684/0001-20;2025-05-01;1;2025-06-13;DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-22;INVESTIDOR PROFISSIONAL;BR0N1XCTF004;5448.87959795;S;S;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;58.495.684/0001-20;2025-06-01;1;2025-07-08;DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-22;INVESTIDOR PROFISSIONAL;BR0N1XCTF004;5448.87959795;S;S;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;58.495.684/0001-20;2025-07-01;1;2025-08-07;DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-22;INVESTIDOR PROFISSIONAL;BR0N1XCTF004;7219.8925;S;S;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;58.495.684/0001-20;2025-08-01;1;2025-09-15;DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-22;INVESTIDOR PROFISSIONAL;BR0N1XCTF004;7219.8925;S;S;;Multicategoria;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;58.495.684/0001-20;2025-09-01;1;2025-10-14;DOLOMONTI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-22;INVESTIDOR PROFISSIONAL;BR0N1XCTF004;9011.96042293;S;S;;Multicategoria;Ativa;Indeterminado;;31/12;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br
Classe;58.496.557/0001-45;2025-02-01;1;2025-03-17;FUNDO DE INVESTIMENTO IMOBILIÁRIO SLB DE CLASSE ÚNICA;2025-02-04;INVESTIDOR PROFISSIONAL;;8899.89933019;S;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;58.496.557/0001-45;2025-03-01;1;2025-04-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO SLB DE CLASSE ÚNICA;2025-02-04;INVESTIDOR PROFISSIONAL;;8899.89933019;S;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;58.496.557/0001-45;2025-04-01;1;2025-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO SLB DE CLASSE ÚNICA;2025-02-04;INVESTIDOR PROFISSIONAL;;8899.89933019;S;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;58.496.557/0001-45;2025-05-01;1;2025-06-16;FUNDO DE INVESTIMENTO IMOBILIÁRIO SLB DE CLASSE ÚNICA;2025-02-04;INVESTIDOR PROFISSIONAL;;8899.89933019;S;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;58.496.557/0001-45;2025-06-01;2;2025-08-25;FUNDO DE INVESTIMENTO IMOBILIÁRIO SLB DE CLASSE ÚNICA;2025-02-04;INVESTIDOR PROFISSIONAL;;8899.89933019;S;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;58.496.557/0001-45;2025-07-01;1;2025-08-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO SLB DE CLASSE ÚNICA;2025-02-04;INVESTIDOR PROFISSIONAL;;8899.89933019;S;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@singulare.com.br
Classe;58.496.557/0001-45;2025-08-01;1;2025-09-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO SLB DE CLASSE ÚNICA;2025-02-04;INVESTIDOR PROFISSIONAL;;8899.89933019;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@singulare.com.br
Classe;58.496.557/0001-45;2025-09-01;1;2025-10-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO SLB DE CLASSE ÚNICA;2025-02-04;INVESTIDOR PROFISSIONAL;;8899.89933019;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@singulare.com.br
Classe;58.501.860/0001-99;2025-02-01;1;2025-03-14;INTER HEDGE FII;2025-02-14;INVESTIDOR PROFISSIONAL;BR0MVVCTF002;13424864.815;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;N;N;S;N;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;58.501.860/0001-99;2025-03-01;1;2025-04-14;INTER HEDGE FII;2025-02-14;INVESTIDOR PROFISSIONAL;BR0MVVCTF002;13424864.815;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;N;N;S;N;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;58.501.860/0001-99;2025-04-01;1;2025-05-14;INTER HEDGE FII;2025-02-14;INVESTIDOR PROFISSIONAL;BR0MVVCTF002;14273660.073;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;N;N;S;N;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;58.501.860/0001-99;2025-05-01;1;2025-06-12;INTER HEDGE FII;2025-02-14;INVESTIDOR PROFISSIONAL;BR0MVVCTF002;14273660.073;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;N;N;S;N;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;58.501.860/0001-99;2025-06-01;1;2025-07-14;INTER HEDGE FII;2025-02-14;INVESTIDOR PROFISSIONAL;BR0MVVCTF002;14273660.073;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;N;N;S;N;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;58.501.860/0001-99;2025-07-01;1;2025-08-12;INTER HEDGE FII;2025-02-14;INVESTIDOR PROFISSIONAL;BR0MVVCTF002;14273660.073;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;N;N;S;N;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;58.501.860/0001-99;2025-08-01;1;2025-09-12;INTER HEDGE FII RESPONSABILIDADE LIMITADA;2025-02-14;INVESTIDOR PROFISSIONAL;BR0MVVCTF002;19973705.226;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;58.501.860/0001-99;2025-09-01;1;2025-10-13;INTER HEDGE FII RESPONSABILIDADE LIMITADA;2025-02-14;INVESTIDOR PROFISSIONAL;BR0MVVCTF002;19973705.226;N;N;;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;18945670000146;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br
Classe;58.516.084/0001-09;2025-05-01;1;2025-06-16;SANTO CRAVINHOS FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS;2024-12-19;INVESTIDOR PROFISSIONAL;00000;49401.6;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;58.516.084/0001-09;2025-06-01;1;2025-07-15;SANTO CRAVINHOS FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS;2024-12-19;INVESTIDOR PROFISSIONAL;BR0OHBCTF009;49401.6;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;58.516.084/0001-09;2025-07-01;1;2025-08-15;SANTO CRAVINHOS FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS;2024-12-19;INVESTIDOR PROFISSIONAL;BR0OHBCTF009;49401.6;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;58.516.084/0001-09;2025-08-01;1;2025-09-15;SANTO CRAVINHOS FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS;2024-12-19;INVESTIDOR PROFISSIONAL;BR0OHBCTF009;49401.6;N;N;;Outros;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;58.516.084/0001-09;2025-09-01;1;2025-10-15;SANTO CRAVINHOS FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS;2024-12-19;INVESTIDOR PROFISSIONAL;BR0OHBCTF009;49401.6;N;N;;Outros;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;58.523.596/0001-94;2025-01-01;1;2025-02-17;NEODOMUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-30;INVESTIDOR QUALIFICADO;0;380;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;58.523.596/0001-94;2025-02-01;1;2025-03-11;NEODOMUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-30;INVESTIDOR QUALIFICADO;0;777.89965476;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;58.523.596/0001-94;2025-03-01;1;2025-04-07;NEODOMUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-30;INVESTIDOR QUALIFICADO;0;1176.14323493;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;58.523.596/0001-94;2025-04-01;1;2025-05-14;NEODOMUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-30;INVESTIDOR QUALIFICADO;0;1577.55487112;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;58.523.596/0001-94;2025-05-01;1;2025-06-16;NEODOMUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-30;INVESTIDOR QUALIFICADO;0;1982.25526986;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;58.523.596/0001-94;2025-06-01;1;2025-07-09;NEODOMUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-30;INVESTIDOR QUALIFICADO;0;2389.30817309;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;58.523.596/0001-94;2025-07-01;1;2025-08-04;NEODOMUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-30;INVESTIDOR QUALIFICADO;0;2798.02434021;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
Classe;58.523.596/0001-94;2025-08-01;1;2025-09-15;NEODOMUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-30;INVESTIDOR QUALIFICADO;0;3208.56921319;S;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Av Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br
